0.470340000000000 0.000000000000000
0.470161542047022 0.008163645962517
0.469804571377751 0.016324192320994
0.469269059190019 0.024478534938038
0.468555002806467 0.032623564134029
0.467662425891397 0.040756163677205
0.466591378721284 0.048873209773017
0.465341938509580 0.056971570053055
0.463914209786486 0.065048102563930
0.462308324834521 0.073099654756453
0.460524444180780 0.081123062475583
0.458562757146910 0.089115148951582
0.456423482457915 0.097072723792932
0.454106868911024 0.104992581981586
0.451613196105964 0.112871502871221
0.448942775238073 0.120706249189224
0.446095949955826 0.128493566043225
0.443073097284433 0.136230179933088
0.439874628617311 0.143912797769379
0.436500990777303 0.151538105899419
0.432952667149690 0.159102769142185
0.429230178889112 0.166603429833416
0.425334086202640 0.174036706882464
0.421264989711392 0.181399194842563
0.417023531893148 0.188687462996357
0.412610398608586 0.195898054458741
0.408026320713853 0.203027485299226
0.403272075762297 0.210072243686309
0.398348489798317 0.217028789056508
0.393256439246372 0.223893551311015
0.387996852898333 0.230662930043179
0.382570714002423 0.237333293800322
0.376979062457116 0.243900979383707
0.371222997113444 0.250362291190830
0.365303678189234 0.256713500604549
0.359222329798892 0.262950845433991
0.352980242602375 0.269070529412558
0.346578776577067 0.275068721758834
0.340019363916274 0.280941556806669
0.333303512058099 0.286685133711225
0.326432806848386 0.292295516238331
0.319408915841457 0.297768732645063
0.312233591742213 0.303100775660125
0.304908675993137 0.308287602573218
0.297436102509558 0.313325135443357
0.289817901566355 0.318209261436771
0.282056203839046 0.322935833305880
0.274153244601931 0.327500670021633
0.266111368085583 0.331899557572376
0.257933031995584 0.336128249943382
0.249620812193875 0.340182470292077
0.241177407543541 0.344057912335078
0.232605644917134 0.347750241964155
0.223908484367871 0.351255099109362
0.215089024462137 0.354568099868691
0.206150507770672 0.357684838924760
0.197096326514667 0.360600892270257
0.187930028361646 0.363311820265032
0.178655322364510 0.365813171048971
0.169276085035436 0.368100484335989
0.159796366544435 0.370169295615685
0.150220397030273 0.372015140790356
0.140552593009119 0.373633561276212
0.130797563863707 0.375020109598689
0.120960118392947 0.376170355512686
0.111045271398817 0.377079892679451
0.101058250283907 0.377744345932466
0.091004501629321 0.378159379165243
0.080889697718551 0.378320703874160
0.070719742968625 0.378224088389491
0.060500780225098 0.377865367827432
0.050239196872472 0.377240454795228
0.039941630706293 0.376345350880303
0.029614975507501 0.375176158952663
0.019266386253745 0.373729096307552
0.008903283896108 0.372000508672421
-0.001466640376616 0.369986885098617
-0.011835421470579 0.367684873753707
-0.022194817407539 0.365091298624939
-0.032536307131277 0.362203177137962
-0.042851089204029 0.359017738687439
-0.053130081503529 0.355532444067569
-0.063363922037207 0.351745005780638
-0.073542970995485 0.347653409190590
-0.083657314170823 0.343255934476106
-0.093696767872906 0.338551179323812
-0.103650885472972 0.333538082287026
-0.113508965711431 0.328215946718901
-0.123260062902413 0.322584465171010
-0.132892999166379 0.316643744129418
-0.142396378817141 0.310394328940358
-0.151758605022299 0.303837228756852
-0.160967898845917 0.296973941316370
-0.170012320768879 0.289806477338198
-0.178879794765718 0.282337384308024
-0.187558134996400 0.274569769396768
-0.196035075147582 0.266507321241483
-0.204298300430108 0.258154330298834
-0.212335482208025 0.249515707466795
-0.220134315199288 0.240597000658647
-0.227682557149904 0.231404409005617
-0.234968070841876 0.221944794361535
-0.241978868251522 0.212225689785182
-0.248703156629256 0.202255304684349
-0.255129386225594 0.192042526320551
-0.261246299341926 0.181596917395242
-0.267042980339661 0.170928709467632
-0.272508906198897 0.160048791990866
-0.277633997179082 0.148968696797262
-0.282408667100581 0.137700577914293
-0.286823872738940 0.126257186650218
